analysis_set	metric	n_AC	n_TOL	mean_AC	mean_TOL	median_AC	median_TOL	delta_mean_TOL_minus_AC	bootstrap_delta_mean_TOL_minus_AC_median	bootstrap_delta_mean_TOL_minus_AC_ci95_low	bootstrap_delta_mean_TOL_minus_AC_ci95_high	empirical_permutation_p_one_sided_TOL_gt_AC	empirical_permutation_p_two_sided	mannwhitney_p_two_sided	welch_t_p_two_sided	cliffs_delta_TOL_vs_AC	direction_supports_hypothesis	excluded_sample
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	5	4	15794.996609802745	19026.387613785115	17273.34857350192	19381.008359616062	3231.3910039823695	3170.575771184922	-7235.736235416582	14208.236445669363	0.3333333333333333	0.6666666666666666	0.9047619047619049	0.6246009915625272	0.1	True	SRR32060309
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	5	4	5.132052949847427	6.615481807054133	3.884389583204939	7.075210169994583	1.4834288572067056	1.530220396012452	-3.4109220630619923	5.838603890413146	0.30158730158730157	0.6746031746031746	0.7121545376511493	0.611250030777826	0.2	True	SRR32060312
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	5	4	12.989218951442473	17.20443748618945	10.861606858851188	17.677079227438654	4.215218534746976	4.304995353219484	-7.088742139194772	15.003778640649578	0.29365079365079366	0.5634920634920635	0.7121545376511493	0.544603510046146	0.2	True	SRR32060312
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	5	4	10364.766772685392	19026.387613785115	12045.377920289378	19381.008359616062	8661.620841099722	8661.620841099722	-2069.0264266573868	19385.062541889845	0.11904761904761904	0.2222222222222222	0.3892842730976598	0.2057613636796094	0.4	True	SRR32060312
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	5	4	4.859692778633509	6.615481807054133	3.884389583204939	7.075210169994583	1.7557890284206241	1.8433503177116508	-3.1405640481671986	5.9490461060132445	0.2698412698412698	0.5793650793650794	0.26834058909588165	0.5417867372769664	0.5	True	SRR32060326
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	5	4	11.949426278294046	17.20443748618945	10.861606858851188	17.677079227438654	5.255011207895402	5.521500741545745	-5.821361131472666	15.215730977016506	0.2222222222222222	0.4365079365079365	0.26834058909588165	0.43523162416931416	0.5	True	SRR32060326
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	5	4	11293.975135875613	19026.387613785115	12045.377920289378	19381.008359616062	7732.412477909502	7732.412477909502	-3942.34112986348	19160.967911752603	0.15873015873015872	0.30158730158730157	0.3892842730976598	0.2871782222654956	0.4	True	SRR32060326
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	6	3	5.361227852521327	6.4934333786111464	5.19574597454788	7.168793247606073	1.1322055260898196	1.170938991583699	-3.209900774978512	5.027350357021394	0.35714285714285715	0.75	0.6973336740469912	0.6470787946664865	0.2222222222222222	True	SRR32060336
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	6	3	13.653204866922529	17.239574824874317	13.917370651586996	18.25513298474248	3.5863699579517885	3.59616360366973	-6.406861081887261	13.019392254863906	0.3333333333333333	0.6785714285714286	0.6973336740469912	0.541046430455403	0.2222222222222222	True	SRR32060336
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	6	3	13162.49717483562	15791.971724575182	14659.36324689565	16949.829231765543	2629.4745497395616	2626.2148527901863	-7788.75303395994	12888.204129297188	0.39285714285714285	0.7380952380952381	1.0	0.6771703412672163	0.0	True	SRR32060336
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	6	3	5.361227852521327	6.259758166348713	5.19574597454788	6.981627092383093	0.8985303138273864	0.9609190322350472	-3.3277214267970323	4.727090940481631	0.38095238095238093	0.8333333333333334	0.6973336740469912	0.7104916420572885	0.2222222222222222	True	SRR32060341
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	6	3	13.653204866922529	16.209973330412076	13.917370651586996	17.09902547013483	2.556768463489547	2.5567684634895507	-7.10051254733505	11.956218951418961	0.40476190476190477	0.7738095238095238	0.6973336740469912	0.6515167390351114	0.2222222222222222	True	SRR32060341
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	6	3	13162.49717483562	18097.787655891294	14659.36324689565	16949.829231765543	4935.290481055674	4835.042644562725	-7268.34077711012	17574.701093294192	0.2857142857142857	0.5595238095238095	0.6973336740469912	0.5398809364389395	0.2222222222222222	True	SRR32060341
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	5	4	5.656595506384603	6.615481807054133	6.507102365890821	7.075210169994583	0.9588863006695298	1.0059014906196753	-3.890675237112549	5.501429525602501	0.3968253968253968	0.8492063492063492	0.9021165931072543	0.7393493889425394	0.1	True	SRR32060215
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	5	4	14.211524468536798	17.20443748618945	16.973134444322802	17.677079227438654	2.9929130176526506	2.992913017652647	-8.307158804214353	14.01486078627235	0.36507936507936506	0.7222222222222222	0.9021165931072543	0.664299309871587	0.1	True	SRR32060215
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	5	4	13385.921025744869	19026.387613785115	17273.34857350192	19381.008359616062	5640.466588040246	5541.517722518918	-6435.582650119719	17998.230385073566	0.23015873015873015	0.4603174603174603	0.7121545376511493	0.4526344601588385	0.2	True	SRR32060215
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	6	3	5.361227852521327	6.4310446602034865	5.19574597454788	6.981627092383093	1.0698168076821597	1.0933400321752131	-3.2235813264491178	5.04626818268192	0.36904761904761907	0.7857142857142857	0.6973336740469912	0.6640502585077744	0.2222222222222222	True	SRR32060216
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	6	3	13.653204866922529	16.854205653338436	13.917370651586996	17.09902547013483	3.201000786415907	3.201000786415909	-6.668560860717669	12.708837098721784	0.3333333333333333	0.7023809523809523	0.6973336740469912	0.5829156372521659	0.2222222222222222	True	SRR32060216
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	6	3	13162.49717483562	22497.21733354901	14659.36324689565	21812.18748746658	9334.720158713391	9309.837499086465	-464.4891890269173	19233.71001144315	0.13095238095238096	0.2619047619047619	0.3641502655959049	0.15050484624124058	0.4444444444444444	True	SRR32060216
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	5	4	3.652079034211235	6.615481807054133	3.884389583204939	7.075210169994583	2.963402772842898	2.949974498730267	-0.08705475392417483	5.9490461060132445	0.0873015873015873	0.1746031746031746	0.26834058909588165	0.14945759084260984	0.5	True	SRR32060234
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	5	4	10.001367822647786	17.20443748618945	10.861606858851188	17.677079227438654	7.203069663541662	7.203069663541658	-0.9266381855847641	15.24880082296363	0.11904761904761904	0.23015873015873015	0.26834058909588165	0.18725910689348166	0.5	True	SRR32060234
